45,3,9.537104927,0,"invalid user operator from <IP>"
46,5,9.131639819,0,"invalid user service from <IP>"
47,9,8.620814195,0,"invalid user postgres from <IP>"
48,1,10.230252107,1,"invalid user glassfish from <IP>"
49,2,9.824786999,0,"invalid user wolwerine from <IP>"
50,5,9.131639819,0,"invalid user oracle from <IP>"
51,4,9.313961376,0,"invalid user nagios from <IP>"
52,5,9.131639819,0,"invalid user debian from <IP>"
53,1,10.230252107,1,"invalid user users from <IP>"
54,1,10.230252107,1,"invalid user www from <IP>"
55,1,10.230252107,1,"invalid user http from <IP>"
56,1,10.230252107,1,"invalid user apache from <IP>"
57,1,10.230252107,1,"invalid user test1 from <IP>"
58,1,10.230252107,1,"invalid user test2 from <IP>"
59,1,10.230252107,1,"invalid user test5 from <IP>"
60,1,10.230252107,1,"invalid user test6 from <IP>"
61,1,10.230252107,1,"invalid user test7 from <IP>"
62,1,10.230252107,1,"invalid user test8 from <IP>"
63,1,10.230252107,1,"invalid user test9 from <IP>"
64,1,10.230252107,1,"invalid user test4 from <IP>"
65,1,10.230252107,1,"invalid user test3 from <IP>"
66,1,10.230252107,1,"invalid user concat from <IP>"
67,1,10.230252107,1,"invalid user administrator from <IP>"
68,1,10.230252107,1,"invalid user host from <IP>"
69,2,9.824786999,0,"invalid user deploy from <IP>"
70,2,9.824786999,0,"invalid user linux from <IP>"
71,4,9.313961376,0,"invalid user svn from <IP>"
72,1,10.230252107,1,"invalid user info from <IP>"
73,2,9.824786999,0,"invalid user username from <IP>"
74,1,10.230252107,1,"invalid user data from <IP>"
75,1,10.230252107,1,"invalid user shop from <IP>"
76,1,10.230252107,1,"invalid user client from <IP>"
77,1,10.230252107,1,"invalid user fedora from <IP>"
78,1,10.230252107,1,"invalid user vnc from <IP>"
79,1,10.230252107,1,"invalid user pil from <IP>"
80,1,10.230252107,1,"invalid user nvp from <IP>"
81,1,10.230252107,1,"invalid user solaris from <IP>"
82,1,10.230252107,1,"invalid user shoutcast from <IP>"
83,1,10.230252107,1,"invalid user public from <IP>"
84,1,10.230252107,1,"invalid user demo from <IP>"
85,1,10.230252107,1,"invalid user media from <IP>"
86,3,9.537104927,0,"invalid user <*> from <IP>"
87,866,4.158360311,0,"input_userauth_request invalid user test preauth"
88,2,9.824786999,0,"input_userauth_request invalid user tomcat preauth"
89,3,9.537104927,0,"input_userauth_request invalid user sshusr preauth"
90,1,10.230252107,1,"input_userauth_request invalid user utsims preauth"
91,130,6.048201965,0,"input_userauth_request invalid user admin preauth"
92,7,8.843957746,0,"input_userauth_request invalid user guest preauth"
93,13,8.284341958,0,"input_userauth_request invalid user pi preauth"
94,16,8.090185944,0,"input_userauth_request invalid user support preauth"
95,7,8.843957746,0,"input_userauth_request invalid user ubnt preauth"
96,3,9.537104927,0,"input_userauth_request invalid user telnet preauth"
97,2,9.824786999,0,"input_userauth_request invalid user butter preauth"
98,5,9.131639819,0,"input_userauth_request invalid user monitor preauth"
99,8,8.726174711,0,"input_userauth_request invalid user acs preauth"
100,1,10.230252107,1,"input_userauth_request invalid user admln preauth"
101,2,9.824786999,0,"input_userauth_request invalid user aiuap preauth"
102,3,9.537104927,0,"input_userauth_request invalid user ajay preauth"
103,1,10.230252107,1,"input_userauth_request invalid user alan preauth"
104,1,10.230252107,1,"input_userauth_request invalid user alice preauth"
105,1,10.230252107,1,"input_userauth_request invalid user ami preauth"
106,1,10.230252107,1,"input_userauth_request invalid user bacula preauth"
107,1,10.230252107,1,"input_userauth_request invalid user bash_spm preauth"
108,1,10.230252107,1,"input_userauth_request invalid user bichongxing preauth"
109,1,10.230252107,1,"input_userauth_request invalid user bjbnet preauth"
110,1,10.230252107,1,"input_userauth_request invalid user bmuuser preauth"
111,1,10.230252107,1,"input_userauth_request invalid user bocosftp preauth"
112,2,9.824786999,0,"input_userauth_request invalid user boot preauth"
113,1,10.230252107,1,"input_userauth_request invalid user boss preauth"
114,2,9.824786999,0,"input_userauth_request invalid user bosstt preauth"
115,1,10.230252107,1,"input_userauth_request invalid user bssbill preauth"
116,2,9.824786999,0,"input_userauth_request invalid user bss preauth"
117,1,10.230252107,1,"input_userauth_request invalid user bill preauth"
118,3,9.537104927,0,"input_userauth_request invalid user ctssh preauth"
119,1,10.230252107,1,"input_userauth_request invalid user letvuser preauth"
120,3,9.537104927,0,"input_userauth_request invalid user operator preauth"
121,5,9.131639819,0,"input_userauth_request invalid user service preauth"
122,9,8.620814195,0,"input_userauth_request invalid user postgres preauth"
123,1,10.230252107,1,"input_userauth_request invalid user glassfish preauth"
124,2,9.824786999,0,"input_userauth_request invalid user wolwerine preauth"
125,5,9.131639819,0,"input_userauth_request invalid user oracle preauth"
126,4,9.313961376,0,"input_userauth_request invalid user nagios preauth"
127,5,9.131639819,0,"input_userauth_request invalid user debian preauth"
128,1,10.230252107,1,"input_userauth_request invalid user users preauth"
129,1,10.230252107,1,"input_userauth_request invalid user www preauth"
130,1,10.230252107,1,"input_userauth_request invalid user http preauth"
131,1,10.230252107,1,"input_userauth_request invalid user apache preauth"
132,1,10.230252107,1,"input_userauth_request invalid user test1 preauth"
133,1,10.230252107,1,"input_userauth_request invalid user test2 preauth"
134,1,10.230252107,1,"input_userauth_request invalid user test5 preauth"
135,1,10.230252107,1,"input_userauth_request invalid user test6 preauth"
136,1,10.230252107,1,"input_userauth_request invalid user test7 preauth"
137,1,10.230252107,1,"input_userauth_request invalid user test8 preauth"
138,1,10.230252107,1,"input_userauth_request invalid user test9 preauth"
139,1,10.230252107,1,"input_userauth_request invalid user test4 preauth"
140,1,10.230252107,1,"input_userauth_request invalid user test3 preauth"
141,1,10.230252107,1,"input_userauth_request invalid user concat preauth"
142,1,10.230252107,1,"input_userauth_request invalid user administrator preauth"
143,1,10.230252107,1,"input_userauth_request invalid user host preauth"
144,2,9.824786999,0,"input_userauth_request invalid user deploy preauth"
145,2,9.824786999,0,"input_userauth_request invalid user linux preauth"
146,4,9.313961376,0,"input_userauth_request invalid user svn preauth"
147,1,10.230252107,1,"input_userauth_request invalid user info preauth"
148,2,9.824786999,0,"input_userauth_request invalid user username preauth"
149,1,10.230252107,1,"input_userauth_request invalid user data preauth"
150,1,10.230252107,1,"input_userauth_request invalid user shop preauth"
151,1,10.230252107,1,"input_userauth_request invalid user client preauth"
152,1,10.230252107,1,"input_userauth_request invalid user fedora preauth"
153,1,10.230252107,1,"input_userauth_request invalid user vnc preauth"
154,1,10.230252107,1,"input_userauth_request invalid user pil preauth"
155,1,10.230252107,1,"input_userauth_request invalid user nvp preauth"
156,1,10.230252107,1,"input_userauth_request invalid user solaris preauth"
157,1,10.230252107,1,"input_userauth_request invalid user shoutcast preauth"
158,1,10.230252107,1,"input_userauth_request invalid user public preauth"
159,1,10.230252107,1,"input_userauth_request invalid user demo preauth"
160,1,10.230252107,1,"input_userauth_request invalid user media preauth"
161,3,9.537104927,0,"input_userauth_request invalid user <*> preauth"
162,505,4.696862619,0,"reverse mapping checking getaddrinfo for <NUM> <NUM> <NUM> <NUM> user vivozap com br <IP> failed possible break in attempt"
163,19,7.927667014,0,"reverse mapping checking getaddrinfo for <NUM> <NUM> <NUM> <NUM> rev cloud scaleway com <IP> failed possible break in attempt"
164,1,10.230252107,1,"reverse mapping checking getaddrinfo for <IP> dyn v4 saturn internet ru <IP> failed possible break in attempt"
165,36,7.312481375,0,"reverse mapping checking getaddrinfo for <IP> adsl pool jx chinaunicom com <IP> failed possible break in attempt"
166,534,4.641132541,0,"pam_unix sshd auth authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost <IP> user root"
167,4,9.313961376,0,"pam_unix sshd auth authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost <IP> user ftp"
168,5,9.131639819,0,"pam_unix sshd auth authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost <IP> user uucp"
169,9,8.620814195,0,"pam_unix sshd auth authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost <IP> user git"
170,1,10.230252107,1,"pam_unix sshd auth authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost <IP> user mail"
171,1,10.230252107,1,"pam_unix sshd auth authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost <IP> user mysql"
172,1,10.230252107,1,"pam_unix sshd auth authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost <IP> user backup"
173,1,10.230252107,1,"pam_unix sshd auth authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost <IP> user bin"
174,179,5.730442437,0,"pam <NUM> more authentication failures logname uid <NUM> euid <NUM> tty ssh ruser rhost <IP> user root"
175,3,9.537104927,0,"pam <NUM> more authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost <IP> user root"
176,1,10.230252107,1,"error received disconnect from <IP> <NUM> com jcraft jsch jschexception timeout in waiting for rekeying process preauth"
177,34,7.368051227,0,"fatal read from socket failed connection reset by peer preauth"
178,1,10.230252107,1,"bad protocol version identification ssh <NUM> from <IP> port <NUM>"
179,2766,2.997880308,0,"pam_unix sshd auth check pass user unknown"
180,97,6.338431809,0,"did not receive identification string from <IP>"
181,1,10.230252107,1,"pam <NUM> more authentication failures logname uid <NUM> euid <NUM> tty ssh ruser rhost host <NUM> <NUM> <NUM> <NUM> as13285 net user root"
182,1,10.230252107,1,"pam <NUM> more authentication failures logname uid <NUM> euid <NUM> tty ssh ruser rhost m90 <NUM> <NUM> <NUM> cust tele2 lv user root"
183,1,10.230252107,1,"pam_unix sshd auth authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost host <NUM> <NUM> <NUM> <NUM> as13285 net user root"
184,1,10.230252107,1,"pam_unix sshd auth authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost m90 <NUM> <NUM> <NUM> cust tele2 lv user root"
185,1,10.230252107,1,"error received disconnect from <IP> <NUM> authentication cancelled by user preauth"
186,105,6.259960194,0,"received disconnect from <IP> <NUM> closed due to user request preauth"
187,2,9.824786999,0,"received disconnect from <IP> <NUM> disconnect requested by windows ssh client"
188,12,8.358449931,0,"failed password for invalid user test from <IP> port <NUM> ssh2"
189,2,9.824786999,0,"failed password for invalid user tomcat from <IP> port <NUM> ssh2"
190,3,9.537104927,0,"failed password for invalid user sshusr from <IP> port <NUM> ssh2"
191,1,10.230252107,1,"failed password for invalid user utsims from <IP> port <NUM> ssh2"
192,523,4.661907604,0,"failed password for invalid user admin from <IP> port <NUM> ssh2"
193,9,8.620814195,0,"failed password for invalid user default from <IP> port <NUM> ssh2"
194,3,9.537104927,0,"failed password for invalid user guest from <IP> port <NUM> ssh2"
195,13,8.284341958,0,"failed password for invalid user pi from <IP> port <NUM> ssh2"
196,21,7.832356835,0,"failed password for invalid user support from <IP> port <NUM> ssh2"
197,7,8.843957746,0,"failed password for invalid user supervisor from <IP> port <NUM> ssh2"
198,1,10.230252107,1,"failed password for invalid user telnet from <IP> port <NUM> ssh2"
199,2,9.824786999,0,"failed password for invalid user butter from <IP> port <NUM> ssh2"
200,4,9.313961376,0,"failed password for invalid user monitor from <IP> port <NUM> ssh2"
201,8,8.726174711,0,"failed password for invalid user acs from <IP> port <NUM> ssh2"
202,1,10.230252107,1,"failed password for invalid user admln from <IP> port <NUM> ssh2"
203,2,9.824786999,0,"failed password for invalid user aiuap from <IP> port <NUM> ssh2"
204,3,9.537104927,0,"failed password for invalid user ajay from <IP> port <NUM> ssh2"
205,1,10.230252107,1,"failed password for invalid user alan from <IP> port <NUM> ssh2"
206,1,10.230252107,1,"failed password for invalid user alice from <IP> port <NUM> ssh2"
207,1,10.230252107,1,"failed password for invalid user ami from <IP> port <NUM> ssh2"
208,1,10.230252107,1,"failed password for invalid user bacula from <IP> port <NUM> ssh2"
209,1,10.230252107,1,"failed password for invalid user bash_spm from <IP> port <NUM> ssh2"
210,1,10.230252107,1,"failed password for invalid user bichongxing from <IP> port <NUM> ssh2"
211,1,10.230252107,1,"failed password for invalid user bjbnet from <IP> port <NUM> ssh2"
212,1,10.230252107,1,"failed password for invalid user bmuuser from <IP> port <NUM> ssh2"
213,1,10.230252107,1,"failed password for invalid user bocosftp from <IP> port <NUM> ssh2"
214,2,9.824786999,0,"failed password for invalid user boot from <IP> port <NUM> ssh2"
215,1,10.230252107,1,"failed password for invalid user boss from <IP> port <NUM> ssh2"
216,2,9.824786999,0,"failed password for invalid user bosstt from <IP> port <NUM> ssh2"
217,1,10.230252107,1,"failed password for invalid user bssbill from <IP> port <NUM> ssh2"
218,2,9.824786999,0,"failed password for invalid user bss from <IP> port <NUM> ssh2"
219,1,10.230252107,1,"failed password for invalid user ubnt from <IP> port <NUM> ssh2"
220,1,10.230252107,1,"failed password for invalid user bill from <IP> port <NUM> ssh2"
221,3,9.537104927,0,"failed password for invalid user ctssh from <IP> port <NUM> ssh2"
222,1,10.230252107,1,"failed password for invalid user letvuser from <IP> port <NUM> ssh2"
223,3,9.537104927,0,"failed password for invalid user osmc from <IP> port <NUM> ssh2"
224,9,8.620814195,0,"failed password for invalid user service from <IP> port <NUM> ssh2"
225,9,8.620814195,0,"failed password for invalid user postgres from <IP> port <NUM> ssh2"
226,1,10.230252107,1,"failed password for invalid user glassfish from <IP> port <NUM> ssh2"
227,2,9.824786999,0,"failed password for invalid user wolwerine from <IP> port <NUM> ssh2"
228,5,9.131639819,0,"failed password for invalid user oracle from <IP> port <NUM> ssh2"
229,4,9.313961376,0,"failed password for invalid user nagios from <IP> port <NUM> ssh2"
230,5,9.131639819,0,"failed password for invalid user debian from <IP> port <NUM> ssh2"
231,1,10.230252107,1,"failed password for invalid user users from <IP> port <NUM> ssh2"
232,1,10.230252107,1,"failed password for invalid user www from <IP> port <NUM> ssh2"
233,1,10.230252107,1,"failed password for invalid user http from <IP> port <NUM> ssh2"
234,1,10.230252107,1,"failed password for invalid user apache from <IP> port <NUM> ssh2"
235,1,10.230252107,1,"failed password for invalid user test1 from <IP> port <NUM> ssh2"
236,1,10.230252107,1,"failed password for invalid user test2 from <IP> port <NUM> ssh2"
237,1,10.230252107,1,"failed password for invalid user test5 from <IP> port <NUM> ssh2"
238,1,10.230252107,1,"failed password for invalid user test6 from <IP> port <NUM> ssh2"
239,1,10.230252107,1,"failed password for invalid user test7 from <IP> port <NUM> ssh2"
240,1,10.230252107,1,"failed password for invalid user test8 from <IP> port <NUM> ssh2"
241,1,10.230252107,1,"failed password for invalid user test9 from <IP> port <NUM> ssh2"
242,1,10.230252107,1,"failed password for invalid user test4 from <IP> port <NUM> ssh2"
243,1,10.230252107,1,"failed password for invalid user test3 from <IP> port <NUM> ssh2"
244,1,10.230252107,1,"failed password for invalid user concat from <IP> port <NUM> ssh2"
245,1,10.230252107,1,"failed password for invalid user administrator from <IP> port <NUM> ssh2"
246,1,10.230252107,1,"failed password for invalid user host from <IP> port <NUM> ssh2"
247,2,9.824786999,0,"failed password for invalid user deploy from <IP> port <NUM> ssh2"
248,2,9.824786999,0,"failed password for invalid user linux from <IP> port <NUM> ssh2"
249,4,9.313961376,0,"failed password for invalid user svn from <IP> port <NUM> ssh2"
250,1,10.230252107,1,"failed password for invalid user info from <IP> port <NUM> ssh2"
251,2,9.824786999,0,"failed password for invalid user username from <IP> port <NUM> ssh2"
252,1,10.230252107,1,"failed password for invalid user data from <IP> port <NUM> ssh2"
253,1,10.230252107,1,"failed password for invalid user shop from <IP> port <NUM> ssh2"
254,1,10.230252107,1,"failed password for invalid user client from <IP> port <NUM> ssh2"
255,1,10.230252107,1,"failed password for invalid user fedora from <IP> port <NUM> ssh2"
256,1,10.230252107,1,"failed password for invalid user vnc from <IP> port <NUM> ssh2"
257,1,10.230252107,1,"failed password for invalid user pil from <IP> port <NUM> ssh2"
258,1,10.230252107,1,"failed password for invalid user nvp from <IP> port <NUM> ssh2"
259,1,10.230252107,1,"failed password for invalid user solaris from <IP> port <NUM> ssh2"
260,1,10.230252107,1,"failed password for invalid user shoutcast from <IP> port <NUM> ssh2"
261,1,10.230252107,1,"failed password for invalid user public from <IP> port <NUM> ssh2"
262,1,10.230252107,1,"failed password for invalid user demo from <IP> port <NUM> ssh2"
263,1,10.230252107,1,"failed password for invalid user media from <IP> port <NUM> ssh2"
264,2,9.824786999,0,"failed password for invalid user <*> from <IP> port <NUM> ssh2"
265,17,8.033027530,0,"failed none for invalid user <NUM> from <IP> port <NUM> ssh2"
266,2102,3.272279112,0,"failed <*> for invalid user <*> <*> <*> <*> <*> <*>"
267,46,7.073251686,0,"pam_unix sshd session session opened for user hxu by uid <NUM>"
268,6,8.977489139,0,"pam_unix sshd session session opened for user curi by uid <NUM>"
269,4,9.313961376,0,"pam_unix sshd session session opened for user jmzhu by uid <NUM>"
270,44,7.116736798,0,"pam_unix sshd session session closed for user hxu"
271,5,9.131639819,0,"pam_unix sshd session session closed for user curi"
272,1070,3.947051218,0,"received disconnect from <IP> <NUM> bye bye preauth"
273,5478,2.314721406,0,"disconnecting too many authentication failures for root preauth"
274,69,6.674904046,0,"disconnecting too many authentication failures for admin preauth"
275,1,10.230252107,1,"disconnecting too many authentication failures for support preauth"
276,1,10.230252107,1,"disconnecting too many authentication failures for service preauth"
277,5474,2.315451733,0,"pam service sshd ignoring max retries <NUM> <NUM>"
278,547,4.617124001,0,"failed password for root from <IP> port <NUM> ssh2"
279,4,9.313961376,0,"failed password for ftp from <IP> port <NUM> ssh2"
280,5,9.131639819,0,"failed password for uucp from <IP> port <NUM> ssh2"
281,9,8.620814195,0,"failed password for git from <IP> port <NUM> ssh2"
282,1,10.230252107,1,"failed password for mail from <IP> port <NUM> ssh2"
283,1,10.230252107,1,"failed password for mysql from <IP> port <NUM> ssh2"
284,1,10.230252107,1,"failed password for backup from <IP> port <NUM> ssh2"
285,1,10.230252107,1,"failed password for bin from <IP> port <NUM> ssh2"
286,2517,3.092179073,0,"received disconnect from <IP> <NUM> disconnected by user preauth"
287,28,7.556103458,0,"accepted password for hxu from <IP> port <NUM> ssh2"
288,6,8.977489139,0,"accepted password for curi from <IP> port <NUM> ssh2"
289,4,9.313961376,0,"accepted password for jmzhu from <IP> port <NUM> ssh2"
290,1,10.230252107,1,"pam <NUM> more authentication failures logname uid <NUM> euid <NUM> tty ssh ruser rhost anantes <NUM> <NUM> <NUM> <NUM> w109 <NUM> abo wanadoo fr"
291,7,8.843957746,0,"pam_unix sshd auth authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost <NUM> <NUM> <NUM> <NUM> rev cloud scaleway com user root"
292,1,10.230252107,1,"pam_unix sshd auth authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost anantes <NUM> <NUM> <NUM> <NUM> w109 <NUM> abo wanadoo fr"
293,8116,1.921683381,0,"<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>"
294,181,5.719392601,0,"message repeated <NUM> times failed password for root from <IP> port <NUM> ssh2"
295,9,8.620814195,0,"error received disconnect from <IP> <NUM> com jcraft jsch jschexception auth fail preauth"
296,90,6.412539781,0,"error received disconnect from <IP> <NUM> no more user authentication methods available preauth"
297,6,8.977489139,0,"received disconnect from <IP> <NUM> preauth"
298,1796,3.429525401,0,"<*> <*> <*> <*> <*> <*>"
299,92,6.390799795,0,"received disconnect from <IP> <NUM> normal shutdown thank you for playing preauth"
300,4496,2.512233501,0,"<*> password for <*> <*> <*> <*> <*> <*> <*> <*> <*>"
301,1,10.230252107,1,"bad protocol version identification <HTTP_METHOD> xui ptlogin2 qq com <NUM> http <PATH> from <IP> port <NUM>"
302,15,8.150810566,0,"reverse mapping checking getaddrinfo for <IP> static js chinamobile com <IP> failed possible break in attempt"
303,1,10.230252107,1,"reverse mapping checking getaddrinfo for <IP> sta impsat net br <IP> failed possible break in attempt"
304,2,9.824786999,0,"bad protocol version identification <NUM> <NUM> <*> <NUM> <*> <*> <*> <*> <*> <*>"
305,300,5.216289023,0,"pam_unix sshd auth authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost <IP>"
306,83,6.492582489,0,"pam <NUM> more authentication failures logname uid <NUM> euid <NUM> tty ssh ruser rhost <IP>"
307,6,8.977489139,0,"pam <NUM> more authentication failure logname uid <NUM> euid <NUM> tty ssh ruser rhost <IP>"
308,15,8.150810566,0,"reverse mapping checking getaddrinfo for host <IP> tedata net <IP> failed possible break in attempt"
309,6,8.977489139,0,"<*> <*> <*> authentication <*> logname uid <NUM> euid <NUM> tty ssh ruser rhost fp839371db tkyc413 ap nuro jp user root"
310,361,5.031755076,0,"<*> <*> <*> authentication <*> logname uid <NUM> euid <NUM> tty ssh ruser rhost <*> <*> <*> <*> <*> <*> <*>"
311,14032,1.374232310,0,"<*> <*> <*> authentication <*> logname uid <NUM> euid <NUM> tty ssh ruser rhost <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>"
312,2,9.824786999,0,"<*> <*> <*> authentication <*> logname uid <NUM> euid <NUM> tty ssh ruser rhost host10 <NUM> dynamic <NUM> <NUM> r retail telecomitalia it user root"
